date,bank,useful_count,rating,sentiment,cleaned_review
"Dec 28, 2019",Axis Bank,0,5.0,positive,hold salari account axi bank year need maintain minimum balanc account hidden charg use mobil app net bank user friendli access far face atm charg
"Dec 28, 2019",Kotak,0,4.0,positive,chosen save account kotak mahindra bank charg maintain account charg anyth yet done less number transact account usual use withdraw money kotak earlier compani salari account left
"Dec 28, 2019",Citibank,0,4.0,positive,almost year hold salari account citi bank im awar debit card offer sinc dont face issu requir contact custom care zero fee mainten account never visit branch atm machin build outsid atm avail much
"Dec 28, 2019",Canara Bank,2,5.0,positive,canara bank hidden charg net bank alway slow server wont work time deduct amount transact year save account open account bank offer zero balanc mainten select bank easi understand mobil app user interfac slow
"Dec 28, 2019",HDFC Bank,0,5.0,positive,hdfc bank provid mani benefit regard salari account like person loan two wheeler loan net bank facil fast compar bank mobil app also work fine deduct kind hidden charg give offer debit card past year use account
"Dec 28, 2019",SBI,0,2.0,negative,hold save account sbi year need maintain minimum balanc k hidden charg high compar bank yet use mobil app use get alert messag time whenev transact atm charg applic transact time month
"Dec 28, 2019",Axis Bank,0,5.0,positive,axi bank good servic hold save account year first branch vepperi need maintain minimum balanc k high due reason chang branch nearbi place minimum balanc rupe okay net bank user friendli access consolid charg plu gst
"Dec 27, 2019",Kotak,0,4.0,positive,friend suggest open save account kotak mahindra bank need maintain minimum balanc rs went bank open account provid debit card immedi bank account safe secur
"Dec 27, 2019",SBI,0,4.0,positive,hold salari account sbi year zero balanc account never hidden charg use get alert messag time bank regard transact mobil app net bank user friendli access atm charg applic
"Dec 27, 2019",SBI,0,4.0,positive,open save account state bank india use account year number atm avail citi good nation bank chosen bank easi deposit cash machin bank mani cash deposit machin
"Dec 27, 2019",HDFC Bank,0,4.0,positive,year sinc hold salari account hdfc deduct kind hidden charg addit charg imp rtg charg charg accord mention websit websit easi access zero balanc account use usual dont call custom care peopl
"Dec 27, 2019",Axis Bank,0,5.0,positive,hold salari account axi bank year need maintain minimum balanc amount receiv alert messag yet whenev transact servic good everi transact safe secur
"Dec 27, 2019",Kotak,0,3.0,neutral,use save account kotak open month branch avail near home henc chosen bank use onlin servic mobil applic bank zero balanc account happi
"Dec 27, 2019",HDFC Bank,0,5.0,positive,hold salari account hdfc bank year zero balanc account hidden charg use get alert messag time whenev transact atm near branch far km away place atm charg applic transact time month use get offer messag bank
"Dec 27, 2019",HDFC Bank,1,5.0,positive,hdfc bank servic excel zero balanc account use save account year move differ citi close account user interfac nice bank transact onlin bank everyth smooth treat custom nice go branch give proper inform
"Dec 26, 2019",Axis Bank,0,5.0,positive,axi bank save account past year use net bank servic well mobil bank servic use money transfer also track transact detail contact custom servic queri get quick respons comfort bank servic
"Dec 26, 2019",SBI,0,5.0,positive,need get token invest money sbi staff low work deposit money machin charg rs everi deposit even though central govern base bank need improv servic branch staff arrog due im visit branch nowaday ask open zero balanc account ask maintain rs account
"Dec 26, 2019",Kotak,0,5.0,positive,open save account kotak mahindra bank earlier face lot problem get atm card said use virtual debit card facil provid physic debit card ask servic charg like rs given offer like open account hold balanc rs provid credit card
"Dec 26, 2019",HDFC Bank,0,5.0,positive,hdfc servic good branch locat nearbi visit branch kind issu rectifi immedi process fast take charg deposit open account year transact year zero balanc account
"Dec 26, 2019",SBI,0,5.0,positive,state bank india salari account past year messag alert transact servic good yet contact custom servic farbank servic also good difficulti face far satisfi overal servic
"Dec 26, 2019",SBI,1,4.0,positive,time sbi offer zero balanc account open account need maintain minimum balanc never face problem bank visit branch home town respons also good wait time high improv
"Dec 24, 2019",HDFC Bank,0,4.5,positive,hdfc save account past year use net bank servic well mobil bank servic use money transfer user friendli custom servic also good need track transact taken though onlin salari come salari save account need maintain minimum balanc
"Dec 24, 2019",SBI,0,4.0,positive,sbi charg card mainten sm dont get benefit sbi zero balanc maintain rs k branch employe respond good last time went branch appli debit card manual done onlin case ppf save use call custom servic
"Dec 24, 2019",SBI,0,2.0,negative,save account sbi year first account agre maintain minimum balanc k complic maintain amount monthli basi charg applic high hidden charg
"Dec 24, 2019",SBI,1,3.0,neutral,dont get benefit sbi zero balanc mainten account branch employe respond properli last time went branch appli debit card manual even though less number custom bank took hour provid debit card whenev call call centr peopl give prompt respons
"Dec 24, 2019",Kotak,1,5.0,positive,kotak mahindra bank servic good bank locat near nativ place chosen alreadi recommend bank friend need maintain minimum balanc rs taken hidden charg went branch directli open account complet process fast
"Dec 24, 2019",IDBI,1,3.5,neutral,hold joint save account idbi bank use year zero balanc account charg applic monthli rupe transact k get alert messag bank end
"Dec 24, 2019",HDFC Bank,1,5.0,positive,hold salari account hdfc bank month hidden charg bank need maintain minimum balanc account use mobil app yet use get alert messag bank whenev transact servic good
"Dec 23, 2019",HDFC Bank,1,5.0,positive,hdfc bank save account year onlyi use net bank servic well mobil bank servic use money transfer credit card bill payment accord servic quit user friendli transact safe secur alway
"Dec 23, 2019",SBI,0,5.0,positive,sbi salari account past year use net bank servic well mobil bank servic mostli money transfer shop well rechargecustom servic also good contact assit everi transact safe secur
"Dec 23, 2019",HDFC Bank,0,5.0,positive,earlier salari account hdfc left compani convert save account henc need hold minimum amount rs never visit branch far could find atm locat overal im happi servic
"Dec 23, 2019",HDFC Bank,0,5.0,positive,hdfc bank save account past year use net bank servic well mobil bank servic use money transfer also recharg custom servic also good need track transact taken though onlin
"Dec 23, 2019",Kotak,2,5.0,positive,recent open save account kotak mahindra bank follow good zero balanc account said give call receiv alert messag regard new account give proper intim custom handl custom well
"Dec 23, 2019",SBI,0,5.0,positive,sbi salari account use past year use net bank servic well mobil bank servic good money transfer credit card bill payment recharg app much comfort track transact onlin whenev requir
"Dec 23, 2019",SBI,0,5.0,positive,sbi save account year custom servic also good contact queri get quick respons use net bank servic well mobil bank servic user friendli satisfi overal servic far
"Dec 23, 2019",SBI,0,5.0,positive,state bank india save account past year fraudul transact face far transact safe secur sbi account use track transact messag alert
"Dec 23, 2019",Kotak,0,4.0,positive,hold save account kotak bank year use net bank user friendli access zero balanc account need maintain minimum balanc get alert messag mobil stolen custom servic averag interest charg much higher compar bank also charg rs card charg complaint reimburs
"Dec 23, 2019",SBI,0,4.0,positive,open save account sbi servic nice use past year need maintain minimum balanc rs take kind hidden charg onlin bank facil realli nice overal im quit satisfi
"Dec 22, 2019",SBI,0,3.0,neutral,sbi save account past year use get alert messag everi usag everi transact safe secur difficulti face far bank servic averag far undergon difficulti use account
"Dec 22, 2019",Axis Bank,1,3.0,neutral,hold salari account axi bank year mani charg applic account like atm consolid charg zero balanc account use get alert messag time amount credit wont get messag bank contact servic yet
"Dec 22, 2019",Kotak,0,4.0,positive,kotak mahindra bank save account use almost month onlyi use net bank servic well mobil bank servic use money transferrecharg credit card bill payment servic much comfort visit bank queri sinc servic good
"Dec 22, 2019",SBI,0,4.0,positive,hold save account sbi past year use much often account need maintain minimum balanc amount thousand rupe hidden charg get much offer bank use net bank good use
"Dec 22, 2019",Axis Bank,0,5.0,positive,hold save account axi bank year use net bank user friendli access use get offer messag bank end need maintain minimum balanc k charg applic high bank use get alert messag time
"Dec 22, 2019",IDBI,2,5.0,positive,hold salari account idbi bank year need maintain minimum balanc k take charg maintain balanc amount one time face problem tri transact amount debit disburs rais complaint servic within day amount got refund atm charg applic cross time month
"Dec 22, 2019",SBI,0,5.0,positive,sbi save account year custom servic also good contact queri get quick respons use net bank servic well mobil bank servic user friendli satisfi overal servic far
"Dec 22, 2019",SBI,2,1.0,negative,sbi save account past year custom servic bank servic averag get proper respons contact custom servic comfort overal bank servic end
"Dec 21, 2019",HDFC Bank,0,5.0,positive,hdfc bank salari account use past year use net bank servic well mobil bank servic use credit card bill payment money transfer face issu far use account fraudul transact happen far
"Dec 21, 2019",HDFC Bank,0,5.0,positive,open salari account hdfc bank hold account last year zero balanc account extra charg fund transfer facil give good offer debit card visit uppal hytex citi branch servic good
"Dec 21, 2019",Canara Bank,3,4.0,positive,use save account canara bank year earlier use onlin bank mobil app facil good visit branch drop money gener inquiri respons fine minimum balanc maintain rs card charg
"Dec 21, 2019",Kotak,0,5.0,positive,hold salari account kotak bank year get issu account transfer mobil bank bank alway best need maintain minimum balanc account atm charg rs yearli exceed transact charg appli
"Dec 21, 2019",Kotak,0,4.0,positive,year salari account kotak bank zero balanc account salari come save clear use internet bank mobil app addit charg bank atm withdraw visit branch servic good domest card
"Dec 21, 2019",HDFC Bank,0,5.0,positive,open save account hdfc bank salari cum save account execut came offic open account addit charg bank use internet bank facil domest card charg
"Dec 20, 2019",Axis Bank,0,4.0,positive,chosen save account axi bank year friend work bank henc previou employ salari account automat convert save account maintain minimum balanc rs hassl use account
"Dec 20, 2019",Kotak,0,4.0,positive,use salari account kotak mahindra bank app okay find option sale execut came offic open account zero balanc account never gone branch far extra charg atm withdraw
"Dec 20, 2019",HDFC Bank,0,5.0,positive,hdfc bank salari account use past year onlyi use net bank servic well mobil bank servic user friendli servic use neft credit card bill payment money transfer custom servic also good satisfi
"Dec 20, 2019",SBI,0,4.0,positive,open save account state bank india hold account year ago face lot issu everyth got resolv bank per rbi rule need maintain minimum balanc rs issu internet bank mobil app facil
"Dec 20, 2019",SBI,1,5.0,positive,save account sbi year student account minimum balanc want maintain rs standard charg appli debit card atm suffici use net bank easi transact
"Dec 20, 2019",SBI,1,5.0,positive,reason choos sbi bank undertaken govern zero balanc account debit card usag good dont find hassl sbi hold salari account year take hidden charg use transact bank atm chargeabl
"Dec 20, 2019",Kotak,5,5.0,positive,havent use kotak mahindra bank salari account much sinc hold account one month introduc new bank employ sinc chang job zero balanc account execut came offic collect detail use internet bank mobil app facil account open take lot time strict secur protocol
"Dec 19, 2019",SBI,0,4.0,positive,state bank india debit card facil good open account almost year nativ sbi branch avail use option use debit card po machin custom care facil also prompt servic staff friendli
"Dec 19, 2019",Kotak,0,4.0,positive,sinc zero balanc account kotak mahindra bank henc need maintain minimum balanc account open save account websit execut visit place collect document never done singl transact account far week sent chequ book debit card residenti address
"Dec 19, 2019",SBI,0,5.0,positive,need stand long queue sbi branch chosen save account sbi bank locat near home begin zero balanc account chang need maintain minimum balanc rs dont use net bank facil sbi staff respons averag
"Dec 19, 2019",HDFC Bank,0,5.0,positive,maintain salari account hdfc use servic past year need visit branch hdfc sinc servic avail onlin deduct kind charg use much net bank facil alreadi im suggest account friend well
"Dec 19, 2019",Axis Bank,0,5.0,positive,axi bank salari account past year use net bank mobil bank servic use money transfer recharg credit card bill payment got direct number custom care comfort servic far
"Dec 19, 2019",SBI,0,5.0,positive,open save account state bank india maintain account almost year zero balanc account experienc net bank facil mobil app overal im happi servic
"Dec 18, 2019",Axis Bank,0,5.0,positive,axi bank charg consult charg withdraw deposit time month abl use option pm transact post charg money rs exclud gst charg reason hold account bank im receiv axi chequ client process hour earlier minimum balanc charg rs increas upto rs
"Dec 18, 2019",Axis Bank,0,5.0,positive,recent open salari account axi bank execut came offic open account fund transfer addit charg axi bank charg rs sm notif charg avoid sinc salari account easi use internet bank facil
"Dec 18, 2019",HDFC Bank,1,4.0,positive,hold salari account hdfc bank past year use debit card annual charg rs make imp transactionthey charg around rs atm transact free bank atm charg around rs
"Dec 17, 2019",Axis Bank,0,5.0,positive,use axi bank save account last year take kind hidden charg need maintain minimum balanc rs actual friend suggest bank good compar privat bank employe understand everi need custom branch net bank facil realli good
"Dec 17, 2019",SBI,0,5.0,positive,state bank india save account past year use net bank servic mobil bank servic shop money transfer custom servic also good face fraudul transact fareach everi transact safe secur
"Dec 17, 2019",HDFC Bank,0,5.0,positive,year sinc salari account hdfc zero balanc account clear use internet bank mobil app addit charg bank atm withdraw visit branch servic good
"Dec 17, 2019",HDFC Bank,0,4.0,positive,use hdfc bank salari account past year use net bank servic use credit card bill payment custom servic also good difficulti face bank servic much comfort fraudul transact happen far
"Dec 17, 2019",Axis Bank,0,5.0,positive,open salari account year back axi bank servic realli good need maintain minimum balanc rs addit charg transfer money via imp rtg account deduct money withdraw money atm
"Dec 17, 2019",Kotak,0,5.0,positive,year back open save account kotak mahindra bank demat account need maintain minimum balanc rs im use net bank facil option easili understand dont deduct charg even withdraw money bank atm
"Dec 17, 2019",HDFC Bank,0,4.0,positive,open save account hdfc chosen bank year sinc privat servic good need maintain minimum balanc rs take kind hidden charg branch servic good staff kind cooper withdraw upto rs lakh daili basi
"Dec 17, 2019",HDFC Bank,0,4.0,positive,hold hdfc salari account last year didnt face singl issu visit branch staff help good access onlin bank facil zero balanc salari account requir contact custom care directli visit branch wont recommend bank save account minimum balanc mainten charg high
"Dec 17, 2019",SBI,0,2.0,negative,earlier save account sbi like servic whenev go branch kind servic need wait long time even staff respons rude havent interact call center peopl phone
"Dec 17, 2019",Axis Bank,0,5.0,positive,axi bank servic excel employe fast servic custom care educ alway readi provid prompt respons use net bank good dont need wait long queue whenev visit branch sinc salari account minimum balanc requir take hidden charg till
"Dec 17, 2019",SBI,1,4.0,positive,use state bank india save account year use net bank servic well mobil bank servic user friendli use payment also transact use everi transact safe secur
"Dec 16, 2019",HDFC Bank,0,5.0,positive,year im hold salari account hdfc hassl free account use zero balanc account custom care servic good websit easi access transact without hassl deduct kind addit charg neft imp transact
"Dec 16, 2019",Kotak,0,5.0,positive,kotak mahindra bank salari account use recent net bank servic mobil bank servic much comfort access mostli use servic money transfer overal bank servic fine
"Dec 16, 2019",Axis Bank,0,4.0,positive,hold salari account axi bank use last year zero balanc account experienc net bank facil mobil app good visit branch year back provid prompt respons hidden charg deduct far
"Dec 16, 2019",IDBI,1,5.0,positive,idbi save account past year use net bank servic well mobil bank servic much user friendli use mostli money transfer recharg emi payment onlyam satisfi overal bank servic
"Dec 15, 2019",IndusInd Bank,3,5.0,positive,use indusind salari account last year zero balanc account select requir denomin indusind bank atm use five transact free bank atm n number transact exist bank atm notif send time mobil applic simpl user friendli
"Dec 14, 2019",Axis Bank,0,4.0,positive,use save account axi bank start use account year maintain minimum balanc rs internet bank facil mobil app easi use take kind hidden charg visit branch regard issu rectifi
"Dec 14, 2019",HDFC Bank,0,5.0,positive,hold save account hdfc bank year hidden charg bank minimum balanc account maintain k use mobil app net bank user friendli access use get alert messag bank whenev transact acb charg applic maintain minimum amount account monthli basi charg rupe
"Dec 14, 2019",Canara Bank,1,5.0,positive,im use canara bank save account much without special reason chosen bank went branch open account staff help need maintain minimum balanc rs im use net bank facil mobil app deduct annual mainten charg atm withdraw charg
"Dec 14, 2019",HDFC Bank,2,4.5,positive,month open salari account hdfc bank hidden charg bank zero balanc account use mobil app atm branch near reach directli use get offer messag shop discount avail
"Dec 13, 2019",Kotak,0,3.0,neutral,hold save account kotak bank year hidden charg account need maintain minimum balanc k high period time huge amount due reason close account year
"Dec 13, 2019",Canara Bank,1,5.0,positive,hold save account canara bank year servic good contact queri respons would prompt need maintain minimum balanc rupe charg applic rupe mobil app net bank user friendli access
"Dec 13, 2019",Axis Bank,0,3.0,neutral,save account axi bank dont much transact bank process much good use account loan repay purpos axi bank mobil app work properli everi time make problem tri talk axi bank custom care respond properli
"Dec 13, 2019",SBI,0,5.0,positive,hold salari account sbi year hidden charg bank zero balanc account use mobil app user friendli access sm alert charg applic account use get alert messag bank whenev transact atm charg applic transact time month
"Dec 13, 2019",HDFC Bank,0,3.0,neutral,use hdfc bank save account yearsi use net bank servic well mobil bank servic mostli use chequ transfer also get updat transact detail custom servic also good get proper respons
"Dec 13, 2019",SBI,0,5.0,positive,open save account state bank india took account year ago good servic bank avail account good use internet bank mobil app facil need maintain minimum balanc rs charg bank atm withdraw
"Dec 13, 2019",Axis Bank,0,5.0,positive,hold salari account axi bank past year hidden charg avail account near place one cash deposit machin nowaday servic earlier use unabl use use mobil app net bank user friendli atm charg avail
"Dec 13, 2019",Kotak,0,1.0,negative,hold save account kotak bank year whenev tri withdraw money charg applic high bank later stop use withdraw amount use mobil app net bank user friendli zero balanc account get alert messag well mail whenev transact
"Dec 13, 2019",HDFC Bank,0,5.0,positive,use salari account hdfc bank went branch servic good zero balanc account net bank mobil app use websit easi understand deduc nomin charg fund transfer per bank polici
"Dec 13, 2019",Canara Bank,0,5.0,positive,canara bank save account till use net bank servic well mobil bank servic user friendli use servic check transact detail custom servic also good difficulti face far
"Dec 13, 2019",SBI,0,5.0,positive,last year use salari account sbi conveni use internet bank mobil app facil zero balanc account frequent visit branch respons good staff respons receiv notif withdraw deposit
"Dec 12, 2019",Axis Bank,0,5.0,positive,salari account axi bank year need maintain minimum balanc charg applic account base transact mobil app net bank user friendli access contact custom servic take long time connect around minut easi
"Dec 12, 2019",SBI,0,4.0,positive,use state bank india save account past yearsi use net bank servic well mobil bank servic much usefulthi servic use money transfer user friendli face drawback far custom servic pretti good satisfi servic
"Dec 12, 2019",Axis Bank,0,3.5,neutral,hold salari account axi bank year hidden charg avail sinc salari account need maintain minimum balanc atm branch near servic good use get alert messag time
"Dec 12, 2019",Canara Bank,1,4.5,positive,person purpos open save account canara bank year need maintain minimum balanc rupe transact time atm charg applic rupe use net bank user friendli use get messag offer avail bank
"Dec 12, 2019",SBI,0,5.0,positive,hold salari account sbi year get issu account transfer mobil bank switch easi process fpr amount transfer need maintain minimum balanc account atm charg avail exceed transact charg appli
"Dec 12, 2019",HDFC Bank,0,5.0,positive,person need open save account hdfc bank year minimum balanc account k dont use much atm rather would prefer use onlin transact get offer directli get call bank provid detail use mobil app net bank user friendli
"Dec 12, 2019",Axis Bank,0,5.0,positive,hold salari account axi bank past year sinc salari account need maintain minimum balanc account charg avail account use get alert messag well mail time whenev transact atm charg applic
"Dec 11, 2019",Axis Bank,0,5.0,positive,open salari account axi bank hold account last month zero balanc account extra charg fund transfer facil give good offer debit card im yet visit branch
"Dec 11, 2019",SBI,0,4.0,positive,first offic provid salari account sbi resign job convert account save account without charg need maintain balanc rs convers earlier zero balanc account sbi staff respons good
"Dec 11, 2019",HDFC Bank,0,5.0,positive,transact hdfc bank year salari cum save account requir minimum balanc keep balanc monthli basi branch near resid custom servic good provid intern debit card
"Dec 11, 2019",SBI,1,5.0,positive,took save account year ago chosen state bank india one best bank india gone branch respons realli good tri net bank facil deduct kind hidden charg account day abl withdraw money upto rs atm classic account
"Dec 11, 2019",Canara Bank,1,5.0,positive,previou save account canara bank one public sector bank even though servic realli good need hold balanc rs year back start use account find atm place find offer transact receiv notif immedi
"Dec 10, 2019",Kotak,0,5.0,positive,kotak mahindra bank save account use past year use net bank servic well mobil bank servic use use money transfer recharg transact detail track onlin well
"Dec 10, 2019",HDFC Bank,0,5.0,positive,use salari account hdfc bank year good experi intern debit card withdraw cash everi day rs k also get alert messag transact bank atm charg rs
"Dec 10, 2019",SBI,0,3.0,neutral,sbi custom care respond properli im get lot cross talk talk hold save account sbi year zero balanc account use net bank mobil app facil visit branch month staff respons much prompt henc im satisfi
"Dec 10, 2019",SBI,0,3.0,neutral,sbi custom care respond properli im get lot cross talk talk hold save account sbi year zero balanc account use net bank mobil app facil visit branch month staff respons much prompt henc im satisfi
"Dec 10, 2019",Axis Bank,0,4.0,positive,axi bank save account use past year get messag alert well email alert custom servic also good satisfi everi transact safe secur bank servic much comfort difficulti face far
"Dec 10, 2019",Canara Bank,2,4.0,positive,hold salari account canara bank year use net bank facil easi use fund transferdebit card maintain charg around rs per year atm suffici custom support good
"Dec 10, 2019",HDFC Bank,0,4.0,positive,hdfc bank save account past year use net bank servic well mobil bank servic much user friendli use servic money transfer transact safe secur alwaysnow day go bank sinc track detail onlin
"Dec 09, 2019",Kotak,0,5.0,positive,kotak mahindra bank credit card taken bank directlythi free card credit limit realli good use cash back offer well reward point submit requir document credit cardi comfort use credit card
"Dec 09, 2019",SBI,0,2.0,negative,state bank india salari account past year use net bank servic well mobil bank servic use money transfer also check detail transact custom servic also good satisfi servic far
"Dec 09, 2019",IndusInd Bank,5,4.0,positive,sinc hold save well salari account indusidnd bank minimum balanc account maintain k high amount mainten charg applic rupe quarterli basi alert messag charg applic rupe atm charg avail annual basi rupe wont use card time atm branch near around km use mobil app net bank
"Dec 09, 2019",Kotak,0,5.0,positive,use kotak mahindra bank save account past month get messag alert well email alert everi transactionbank servic also good comfort well custom servic nice transact safe secur
"Dec 09, 2019",Axis Bank,0,4.0,positive,hold salari account axi bank past month mobil applic user friendli use applic fund transfer check offer profil get notif time email messag charg debit card
"Dec 09, 2019",HDFC Bank,0,4.5,positive,use hdfc save account past month use net bank servic well mobil bank servic use money transfer check account balanc detail custom servic also good difficulti face far complet satisfi bank servic far
"Dec 09, 2019",SBI,0,5.0,positive,save account sbi year minimum balanc requir maintain rs use debit card atm suffici mostli fund avail go bank respons good bank execut
"Dec 09, 2019",Axis Bank,0,5.0,positive,salari account axi bank past year mobil applic user friendli use app mostli fund transact tv mobil recharg custom support respons good hidden charg appli till
"Dec 09, 2019",SBI,0,5.0,positive,transact sbi bank year salari cum save account requir minimum balanc keep balanc monthli basi branch near resid custom servic good
"Dec 08, 2019",Kotak,5,5.0,positive,use person save account kotak bank sinc month actual use much prefer use onlin transact shop purpos zero balanc account charg avail account use get alert messag time bank transact
"Dec 08, 2019",HDFC Bank,0,5.0,positive,salari account hdfc bank use account almost year zero balanc account use internet bank facil mobil app regularli visit branch respons prompt addit charg bank fund transfer
"Dec 07, 2019",Axis Bank,0,5.0,positive,use axi bank salari account last year use net bank facil frequent visit branch respons good face issu account far provid offer upgrad debit card like custom card control transact app
"Dec 07, 2019",SBI,0,3.0,neutral,use save account sbi sinc custom servic respons good need improv servic withdrawn cash atm get alert messag domest card use visa card free card annual charg rs charg sm quarterli rs need chang
"Dec 07, 2019",HDFC Bank,0,5.0,positive,hdfc bank salari account use past year use net bank servic well mobil bank servic much user friendli use servic money transfer shop recharg yet contact custom servic sinc everyth good
"Dec 07, 2019",Kotak,1,5.0,positive,took save account kotak mahindra bank one year back minimum balanc requir chosen bank use onlin bank facil good never gone branch till onlin open account week sent chequ book debit card
"Dec 07, 2019",HDFC Bank,1,3.0,neutral,sinc work hdfc bank salari account provid place zero balanc account like net bank mobil facil branch servic fine provid offer debit card
"Dec 07, 2019",Axis Bank,2,2.0,negative,axi bank save account use past year use net bank servic well mobil bank servic much comfort usei use servic money transfer recharg onlin shoppingcustom servic also good accord servic averag
"Dec 07, 2019",Axis Bank,2,2.0,negative,axi bank salari account use past year use net bank servic well mobil bank servic user friendli much comfort use use servic money transfer recharg onlin shop
"Dec 07, 2019",Kotak,1,5.0,positive,im save account kotak mahindra bank sinc zero balanc account select bank yearli charg rs debit card face issu like block account due signatur mismatch visit branch said take one week resolv issu
"Dec 07, 2019",Axis Bank,0,5.0,positive,save account axi bank open month juli zero balanc account use provid offer debit card branch open account didnt visit gone nearbi branch respons good deduct kind hidden charg like atm withdraw sm notif charg
"Dec 07, 2019",Kotak,1,5.0,positive,hold salari account kotak mahindra bank month open account hassl free account use good use internet bank mobil app facil visit branch respons good total im happi servic
"Dec 07, 2019",SBI,0,5.0,positive,use save account sbi almost year custom servic respons good withdrawn cash atm get alert messag domest card use visa card free card charg minimum balanc maintain rs
"Dec 06, 2019",Kotak,5,0.5,negative,readi cheat nri pleas open account choos icici best one bank look nice readi loot nice show up choic right one suffer lot least one want open account great choic
"Dec 05, 2019",IndusInd Bank,12,0.5,negative,worst servic ever seen life indusland bank dont bother custom issu dont maitain track convers long wait call nre servic avail nonnr time disgust servic ever see
"Dec 05, 2019",Canara Bank,0,5.0,positive,canara bank save account past month save account transact detail receiv messag alert undergon difficulti far usag face fraudul transact satisfi overal bank servic
"Dec 05, 2019",SBI,1,5.0,positive,state bank india save account past month onlywil get messag alert everi transact difficulti face use account custom servic good get good respons wellther fraudul transact face far
"Dec 05, 2019",HDFC Bank,0,5.0,positive,open save account hdfc bank year ago experi good like custom support respons good thing also good bank use internet bank user friendli
"Dec 05, 2019",Punjab National Bank,2,4.0,positive,use punjab nation bank save account past year use net bank servic well mobil bank servic realli good use servic money transfer servic user friendli custom servic also good realli satisfi bank servic well
"Dec 05, 2019",SBI,2,4.0,positive,taken save account state bank india year sinc branch avail near home henc chosen use onlin bank facil good us custom servic respons good
"Dec 05, 2019",SBI,1,4.0,positive,save account sbi past year use net bank servic mostli use money transfer travel ticket book custom servic also good difficulti face far bank servic much comfort difficulti face well
"Dec 05, 2019",Canara Bank,1,5.0,positive,use canara bank save account last one year sinc like servic select bank need maintain minimum balanc rs quit comfort use onlin bank facil weekli visit branch respons prompt access atm place
"Dec 05, 2019",Canara Bank,0,5.0,positive,year sinc im use salari account canara bank never face issu till branch respons good staff help quit easi use internet bank mobil app easi access websit also
"Dec 05, 2019",Axis Bank,0,5.0,positive,hold account save axi bank sinc year till issu salari cum save withdrawn attempt atm charg use get alert messag withdraw cash atm bank atm near hous
"Dec 05, 2019",Axis Bank,0,5.0,positive,month april open salari account axi bank given zero balanc mainten salari account use internet bank facil mobil app one time visit branch chang atm pin respons unhappi give import person take loan give discount onlin shop debit card
"Dec 05, 2019",SBI,0,4.0,positive,hold save account state bank india use almost year first save account sbi avail surround reason chosen bank take lot amount non balanc mainten hidden charg
"Dec 04, 2019",SBI,1,4.5,positive,use sbi hold save account past year use mobil app net bank far first account need maintain minimum balanc k hidden charg privileg custom provid loan card offer atm branch near
"Dec 04, 2019",HDFC Bank,1,4.0,positive,recent open save account hdfc bank use account last month earlier salari account visit branch respons good good use net bank facil offer debit card deduct kind hidden charg
"Dec 04, 2019",SBI,0,3.5,neutral,hold salari plu save account sbi year minimum balanc account maintain rupe visit branch queri mark proper respons hidden charg avail use net bank due server issu stop use alert messag get delay basi atm charg avail rupe exceed time month
"Dec 04, 2019",Axis Bank,1,5.0,positive,open save account axi bank hold account compani open account transact servic nice need maintain minimum balanc rs experienc onlin bank facil
"Dec 04, 2019",HDFC Bank,1,2.0,negative,hdfc bank charg high henc wont recommend account everyon maintain minimum balanc rs quit difficult peopl previou compani provid account salari account left compani bank convert account salari account save account
"Dec 04, 2019",Canara Bank,1,4.0,positive,canara bank custom care servic nice hold account sinc need maintain minimum balanc rs face issu account use internet bank mobil app student open account
"Dec 04, 2019",SBI,0,5.0,positive,sbi good bank provid nice servic zero balanc account henc minimum balanc requir use account sinc visit branch treat custom nice
"Dec 03, 2019",Canara Bank,0,3.5,neutral,util save account canara bank year first bank account area bank avail need maintain minimum balanc rs deduct kind unwant charg charg rs bank atm withdraw
"Dec 03, 2019",Kotak,0,4.0,positive,kotak mahindra bank salari account custom care peopl much reachabl year use account conveni use mobil app net bank facil visit branch employe behav friendli
"Dec 03, 2019",SBI,0,4.0,positive,year hold save account sbi hidden charg bank minimum balanc account rupe use mobil app user friendli access prefer use onlin transact rather visit branch
"Dec 03, 2019",Canara Bank,0,5.0,positive,open salari account canara bank hold year bank execut came place open account zero balanc account use onlin bank mobil app facil went branch withdraw money respons fine
"Dec 03, 2019",SBI,0,4.0,positive,open save account sbi year need hold minimum balanc rs local area sbi branch avail chosen bank good use onlin bank facil sbi branch overcrowd one one branch mandal
"Dec 03, 2019",IndusInd Bank,4,4.0,positive,indusind bank salari account use past yearsi use net bank servic well mobil bank servic use use servic money transfer rechargecustom servic good bank servic also comfort
"Dec 03, 2019",SBI,0,4.0,positive,year hold account sbi first bank account intim maintain minimum k sm charg applic nomin use mobil app net bank user friendli access use get alert messag time bank whenev transact
"Dec 03, 2019",Axis Bank,0,4.0,positive,custom servic axi bank good use account year zero balanc account need maintain minimum balanc amount charg applic rupe nomin atm branch near reach good servic
"Dec 03, 2019",HDFC Bank,1,3.0,neutral,hold save account hdfc bank one year minimum balanc maintain rupe custom care good respons would like suggest improv sm charg avail deduct rupe debit card charg annual basi mobil app net bank user friendli
"Dec 02, 2019",SBI,0,4.0,positive,account sbi bank save account yearsthey offer platinum debit cardand card yearli charg rs open account sbi bank need pan card aadhar card kyc complet offici manger account activ within hour custom servic good face problem
